radiant_win,duration,pre_game_duration,match_id,match_seq_num,tower_status_radiant,tower_status_dire,barracks_status_radiant,barracks_status_dire,cluster,first_blood_time,game_mode,radiant_score,dire_score,player_slot,team_number,team_slot,hero_id,item_0,item_1,item_2,item_3,item_4,item_5,backpack_0,backpack_1,backpack_2,item_neutral,kills,deaths,assists,last_hits,denies,gold_per_min,xp_per_min,level,net_worth,aghanims_scepter,aghanims_shard,moonshard,hero_damage,tower_damage,hero_healing,gold_spent,isRadiant,win,lose,total_gold,total_xp,kills_per_min,kda
TRUE,1423,60,7752630644,6528250163,2047,256,63,48,181,64,23,37,19,2,0,2,114,63,143,116,1466,939,139,43,0,0,2192,8,5,9,76,6,1169,2445,29,29464,0,1,0,28057,4874,0,25005,TRUE,1,0,27724,57987,0.337315531,2.83
TRUE,1423,60,7752630644,6528250163,2047,256,63,48,181,64,23,37,19,3,0,3,75,102,110,36,180,218,256,0,216,0,676,0,5,15,40,3,741,1738,26,14851,0,0,0,5388,1092,0,14290,TRUE,1,0,17574,41219,,2.5
TRUE,1423,60,7752630644,6528250163,2047,256,63,48,181,64,23,37,19,4,0,4,46,603,250,220,263,141,116,0,0,0,288,15,2,10,162,8,1659,2772,30,36126,0,1,0,38285,12094,0,40110,TRUE,1,0,39345,65742,0.6324666198172875,8.33
TRUE,1423,60,7752630644,6528250163,2047,256,63,48,181,64,23,37,19,128,1,0,39,77,534,119,108,273,29,950,0,0,571,2,7,10,84,4,917,1824,26,22023,0,1,0,15904,203,0,19450,FALSE,0,1,21748,43259,0.084328883,1.5
TRUE,1423,60,7752630644,6528250163,2047,256,63,48,181,64,23,37,19,129,1,1,71,152,127,50,244,154,73,0,0,0,2096,4,7,5,46,5,650,1427,24,15900,0,1,0,13684,0,0,13310,FALSE,0,1,15415,33843,0.168657765,1.13
TRUE,1423,60,7752630644,6528250163,2047,256,63,48,181,64,23,37,19,130,1,2,121,180,204,1,254,218,77,218,0,0,990,5,9,11,14,0,777,1882,27,15680,0,0,0,10968,0,0,14645,FALSE,0,1,18427,44634,0.21082220660576248,1.6
TRUE,1423,60,7752630644,6528250163,2047,256,63,48,181,64,23,37,19,131,1,3,20,108,232,180,0,0,34,0,0,0,675,0,9,7,7,0,405,1411,24,9841,0,1,0,4934,0,0,10060,FALSE,0,1,9605,33464,,0.7
TRUE,1423,60,7752630644,6528250163,2047,256,63,48,181,64,23,37,19,132,1,4,48,147,63,232,273,1808,235,0,0,0,585,7,5,5,197,16,1340,2672,29,30849,1,0,0,25603,152,0,31350,FALSE,0,1,31780,63370,0.2951510892480675,2
TRUE,2251,90,7752630648,6528223753,1844,6,63,19,182,0,22,29,27,0,0,0,46,63,1,116,168,263,135,0,0,0,361,7,4,13,304,5,662,965,25,24011,0,0,0,29100,14070,0,21630,TRUE,1,0,24836,36203,0.18658374055975122,4
TRUE,2251,90,7752630648,6528223753,1844,6,63,19,182,0,22,29,27,1,0,1,112,16,180,34,108,534,16,0,0,0,288,5,8,14,74,2,374,616,20,11355,0,0,0,22218,898,7039,10205,TRUE,1,0,14031,23110,0.1332741003998223,2.11
TRUE,2251,90,7752630648,6528223753,1844,6,63,19,182,0,22,29,27,2,0,2,12,63,114,174,250,108,147,0,0,0,376,12,4,9,356,10,733,1045,26,27238,0,0,0,31430,9282,0,25630,TRUE,1,0,27499,39204,0.31985784095957354,4.2
TRUE,2251,90,7752630648,6528223753,1844,6,63,19,182,0,22,29,27,3,0,3,29,226,190,1,108,180,9,73,0,0,297,2,5,12,264,7,513,596,20,17523,0,0,0,14952,525,0,18740,TRUE,1,0,19246,22359,0.05330964,2.33
TRUE,2251,90,7752630648,6528223753,1844,6,63,19,182,0,22,29,27,4,0,4,68,30,1,254,100,180,39,2093,0,188,290,2,6,18,21,0,329,515,18,10755,0,0,0,16343,37,0,11845,TRUE,1,0,12342,19321,0.05330964,2.86
TRUE,2251,90,7752630648,6528223753,1844,6,63,19,182,0,22,29,27,128,1,0,11,1,41,277,48,116,125,0,0,0,675,5,5,9,302,1,557,648,21,17697,0,0,0,20322,1902,0,15580,FALSE,0,1,20896,24310,0.1332741003998223,2.33
TRUE,2251,90,7752630648,6528223753,1844,6,63,19,182,0,22,29,27,129,1,1,48,139,75,3,147,63,156,4205,4204,0,573,5,6,2,345,11,595,801,23,20186,0,0,0,14138,4341,0,20075,FALSE,0,1,22322,30050,0.1332741003998223,1
TRUE,2251,90,7752630648,6528223753,1844,6,63,19,182,0,22,29,27,130,1,2,14,50,1,190,125,73,108,0,0,0,298,11,8,9,148,12,477,556,19,15015,0,0,0,23832,228,0,14940,FALSE,0,1,17895,20859,0.2932030208796091,2.22
TRUE,2251,90,7752630648,6528223753,1844,6,63,19,182,0,22,29,27,131,1,3,85,77,180,229,34,37,42,0,0,0,298,0,5,18,59,1,298,463,17,10105,0,1,0,8883,0,1105,8960,FALSE,0,1,11179,17370,,3
TRUE,2251,90,7752630648,6528223753,1844,6,63,19,182,0,22,29,27,132,1,4,73,23,180,229,1,60,36,355,0,0,573,4,6,15,51,2,347,471,18,10578,0,0,0,11777,218,125,10385,FALSE,0,1,13018,17670,0.10661928031985785,2.71
TRUE,3095,90,7752630649,6528292769,1792,384,51,48,271,92,22,42,41,0,0,0,52,610,180,121,119,273,0,77,0,0,571,9,8,23,334,5,602,776,26,27209,0,1,0,54055,10009,0,25265,TRUE,1,0,31053,40028,0.17447495961227785,3.56
TRUE,3095,90,7752630649,6528292769,1792,384,51,48,271,92,22,42,41,1,0,1,42,1,151,158,50,116,108,0,0,0,309,9,5,14,304,4,543,803,26,23071,0,0,0,37795,4860,0,22900,TRUE,1,0,28009,41421,0.17447495961227785,3.83
TRUE,3095,90,7752630649,6528292769,1792,384,51,48,271,92,22,42,41,2,0,2,5,254,0,214,226,108,0,0,0,0,1160,1,8,26,42,0,324,621,24,16397,0,1,0,17129,413,0,13360,TRUE,1,0,16713,32033,0.019386107,3
TRUE,3095,90,7752630649,6528292769,1792,384,51,48,271,92,22,42,41,3,0,3,31,231,256,254,43,232,40,290,36,0,585,9,12,22,55,6,372,568,23,13721,0,0,0,31039,104,4830,15160,TRUE,1,0,19189,29299,0.17447495961227785,2.38
TRUE,3095,90,7752630649,6528292769,1792,384,51,48,271,92,22,42,41,4,0,4,1,63,147,1097,108,160,145,0,0,4204,362,13,8,12,389,11,677,975,28,29327,0,0,0,37861,10851,0,26995,TRUE,1,0,34921,50293,0.25201938610662356,2.78
TRUE,3095,90,7752630649,6528292769,1792,384,51,48,271,92,22,42,41,128,1,0,27,232,36,180,218,40,1,109,0,0,336,2,15,22,71,8,336,434,20,12342,0,1,0,11822,6240,0,9540,FALSE,0,1,17332,22387,0.038772213,1.5
TRUE,3095,90,7752630649,6528292769,1792,384,51,48,271,92,22,42,41,129,1,1,12,63,250,1097,692,24,108,38,0,0,309,12,7,13,415,12,655,750,26,28311,0,1,0,52740,5593,0,27920,FALSE,0,1,33787,38687,0.23263327948303714,3.13
TRUE,3095,90,7752630649,6528292769,1792,384,51,48,271,92,22,42,41,130,1,2,126,598,63,225,147,218,108,41,36,0,309,14,5,15,285,22,541,823,26,24975,0,1,0,38893,2751,0,20060,FALSE,0,1,27906,42453,0.27140549273021003,4.83
TRUE,3095,90,7752630649,6528292769,1792,384,51,48,271,92,22,42,41,131,1,3,96,1,119,50,226,114,692,0,0,0,1168,8,4,21,324,8,580,836,26,33205,1,1,0,41688,1859,0,23095,FALSE,0,1,29918,43123,0.15508885298869143,5.8
TRUE,3095,90,7752630649,6528292769,1792,384,51,48,271,92,22,42,41,132,1,4,7,180,36,108,1,116,218,0,0,0,300,5,11,13,135,4,377,520,22,15848,0,1,0,27708,444,0,14390,FALSE,0,1,19446,26823,0.096930533,1.5
TRUE,1182,60,7752630650,6528201595,1847,32,63,15,185,229,23,33,12,0,0,0,14,180,119,1,232,108,73,0,0,0,376,6,3,11,42,1,966,1563,23,19047,0,0,0,14046,977,0,16310,TRUE,1,0,19030,30791,0.30456852791878175,4.25
TRUE,1182,60,7752630650,6528201595,1847,32,63,15,185,229,23,33,12,1,0,1,8,147,139,75,208,158,50,0,0,0,573,12,4,6,109,1,1582,2368,27,31134,0,0,0,33395,17240,8447,24815,TRUE,1,0,31165,46649,0.6091370558375635,3.6
TRUE,1182,60,7752630650,6528201595,1847,32,63,15,185,229,23,33,12,2,0,2,78,235,137,29,65,119,73,90,0,0,574,7,2,18,113,10,1430,1833,25,28182,0,1,0,27061,2441,0,24150,TRUE,1,0,28171,36110,0.3553299492385787,8.33
TRUE,1182,60,7752630650,6528201595,1847,32,63,15,185,229,23,33,12,3,0,3,57,36,1802,73,50,252,1107,0,38,43,680,0,0,10,32,0,642,1317,21,12375,0,1,0,4448,1813,2887,12800,TRUE,1,0,12647,25944,,10
TRUE,1182,60,7752630650,6528201595,1847,32,63,15,185,229,23,33,12,4,0,4,88,73,1808,73,180,41,204,0,0,0,376,8,3,10,51,4,1006,2013,26,20120,0,1,0,14434,712,0,17255,TRUE,1,0,19818,39656,0.40609137055837563,4.5
TRUE,1182,60,7752630650,6528201595,1847,32,63,15,185,229,23,33,12,128,1,0,40,180,190,40,43,152,259,0,0,0,306,2,7,5,45,1,628,1258,21,11871,0,1,0,15748,40,442,11250,FALSE,0,1,12371,24782,0.10152284263959391,0.88
TRUE,1182,60,7752630650,6528201595,1847,32,63,15,185,229,23,33,12,129,1,1,12,174,244,154,147,63,108,0,0,0,306,7,5,2,87,12,982,1520,23,18876,0,0,0,31619,0,0,18725,FALSE,0,1,19345,29944,0.3553299492385787,1.5
TRUE,1182,60,7752630650,6528201595,1847,32,63,15,185,229,23,33,12,130,1,2,135,36,178,2,50,598,1122,148,0,0,356,0,9,5,28,0,446,984,19,9120,0,1,0,12778,0,2669,8970,FALSE,0,1,8786,19384,,0.5
TRUE,1182,60,7752630650,6528201595,1847,32,63,15,185,229,23,33,12,131,1,3,1,63,108,145,147,75,52,0,0,0,376,3,4,0,138,10,958,1175,20,19214,0,0,0,14296,1272,0,18045,FALSE,0,1,18872,23147,0.15228426395939088,0.6
TRUE,1182,60,7752630650,6528201595,1847,32,63,15,185,229,23,33,12,132,1,4,91,44,20,43,79,73,269,0,0,0,349,0,8,7,2,1,421,880,17,8410,0,1,0,2958,0,9826,7170,FALSE,0,1,8293,17336,,0.78
FALSE,1629,60,7752630652,6528333740,0,1924,0,63,193,0,23,36,38,0,0,0,86,48,232,223,1,226,40,0,0,0,949,1,6,18,97,10,913,1628,27,23656,1,1,0,20759,0,0,24515,TRUE,0,1,24787,44200,0.036832413,2.71
FALSE,1629,60,7752630652,6528333740,0,1924,0,63,193,0,23,36,38,1,0,1,40,235,610,119,180,24,73,4204,0,0,376,6,9,18,88,1,942,1410,25,25495,0,1,0,23387,614,125,24115,TRUE,0,1,25575,38281,0.22099447513812157,2.4
FALSE,1629,60,7752630652,6528333740,0,1924,0,63,193,0,23,36,38,2,0,2,15,116,147,108,63,112,139,0,0,0,309,9,8,14,110,5,1127,1680,27,30238,0,1,0,29022,661,0,28290,TRUE,0,1,30598,45612,0.33149171270718236,2.56
FALSE,1629,60,7752630652,6528333740,0,1924,0,63,193,0,23,36,38,3,0,3,90,931,229,96,254,108,218,188,0,0,300,3,6,25,85,1,989,2138,29,22133,0,0,0,21652,174,5178,20135,TRUE,0,1,26851,58046,0.11049723756906078,4
FALSE,1629,60,7752630652,6528333740,0,1924,0,63,193,0,23,36,38,4,0,4,63,168,160,116,123,141,63,216,0,0,1160,17,9,9,107,1,1428,2622,30,30071,0,1,0,43230,2095,0,32780,TRUE,0,1,38770,71187,0.6261510128913444,2.6
FALSE,1629,60,7752630652,6528333740,0,1924,0,63,193,0,23,36,38,128,1,0,29,141,220,1,247,114,273,0,0,0,376,2,5,15,96,1,1126,2083,29,29399,0,1,0,16420,13372,0,29295,FALSE,1,0,30570,56553,0.073664825,2.83
FALSE,1629,60,7752630652,6528333740,0,1924,0,63,193,0,23,36,38,129,1,1,27,220,110,176,116,604,235,0,0,0,675,8,7,18,150,6,1476,2173,29,39973,1,1,0,28652,9383,0,38680,FALSE,1,0,40073,58996,0.2946593001841621,3.25
FALSE,1629,60,7752630652,6528333740,0,1924,0,63,193,0,23,36,38,130,1,2,75,247,156,249,263,63,1806,0,40,0,1160,17,6,12,150,1,1677,2392,30,40038,1,1,0,45358,5550,0,35625,FALSE,1,0,45530,64942,0.6261510128913444,4.14
FALSE,1629,60,7752630652,6528333740,0,1924,0,63,193,0,23,36,38,131,1,3,93,225,98,174,63,108,0,0,0,0,1156,3,10,14,99,5,1011,1936,28,26397,0,1,0,11451,2643,0,19700,FALSE,1,0,27448,52562,0.11049723756906078,1.55
FALSE,1629,60,7752630652,6528333740,0,1924,0,63,193,0,23,36,38,132,1,4,51,50,208,127,112,108,235,574,0,0,300,8,8,17,93,2,1297,2457,30,36083,0,1,0,40863,1291,0,25895,FALSE,1,0,35213,66707,0.2946593001841621,2.78
FALSE,2359,90,7752630653,6528217862,390,1974,51,63,184,101,22,55,47,0,0,0,8,166,11,143,147,50,5,0,0,0,573,4,11,6,196,0,426,632,21,14652,0,0,0,15097,123,1016,14180,TRUE,0,1,16748,24848,0.10173802458668926,0.83
FALSE,2359,90,7752630653,6528217862,390,1974,51,63,184,101,22,55,47,1,0,1,33,40,178,1,235,48,215,0,0,0,375,5,9,10,113,2,339,445,18,12049,0,0,0,18526,3386,0,12605,TRUE,0,1,13328,17495,0.12717253073336157,1.5
FALSE,2359,90,7752630653,6528217862,390,1974,51,63,184,101,22,55,47,2,0,2,13,77,63,1,100,273,1806,0,0,0,1124,17,9,14,168,8,576,912,25,19736,0,1,0,46716,776,0,19275,TRUE,0,1,22646,35856,0.43238660449342936,3.1
FALSE,2359,90,7752630653,6528217862,390,1974,51,63,184,101,22,55,47,3,0,3,88,73,1107,0,204,180,235,0,0,0,290,14,12,16,104,2,526,920,25,19469,0,1,0,32109,0,0,18200,TRUE,0,1,20680,36171,0.35608308605341243,2.31
FALSE,2359,90,7752630653,6528217862,390,1974,51,63,184,101,22,55,47,4,0,4,74,1,96,116,65,534,48,60,23,21,676,15,6,11,263,19,712,1113,27,24038,0,0,0,42228,1758,75,24135,TRUE,0,1,27993,43759,0.38151759220008474,3.71
FALSE,2359,90,7752630653,6528217862,390,1974,51,63,184,101,22,55,47,128,1,0,54,151,50,13,137,154,143,13,0,0,376,9,8,7,226,7,557,963,25,21242,0,1,0,26043,5078,1279,18625,FALSE,1,0,21899,37861,0.22891055532005086,1.78
FALSE,2359,90,7752630653,6528217862,390,1974,51,63,184,101,22,55,47,129,1,1,53,65,98,96,29,36,240,288,0,0,309,6,17,16,130,2,439,574,20,16130,0,1,0,11780,221,1918,12545,FALSE,1,0,17260,22567,0.1526070368800339,1.22
FALSE,2359,90,7752630653,6528217862,390,1974,51,63,184,101,22,55,47,130,1,2,11,152,263,116,172,168,63,0,75,16,336,11,7,8,287,9,581,850,24,21757,0,0,0,28755,2729,0,21810,FALSE,1,0,22842,33419,0.2797795676133955,2.38
FALSE,2359,90,7752630653,6528217862,390,1974,51,63,184,101,22,55,47,131,1,3,56,1466,236,36,168,63,116,0,0,0,361,12,9,17,118,5,543,1090,26,20390,0,0,0,38098,8112,0,17205,FALSE,1,0,21348,42855,0.3052140737600678,2.9
FALSE,2359,90,7752630653,6528217862,390,1974,51,63,184,101,22,55,47,132,1,4,113,1466,250,65,20,48,20,22,18,0,2097,9,14,15,130,7,579,741,23,18731,0,0,0,38380,5092,0,18825,FALSE,1,0,22764,29133,0.22891055532005086,1.6
TRUE,1843,90,7752630654,6528222606,1983,0,63,16,273,79,22,35,15,0,0,0,26,36,1,259,94,232,265,214,0,0,2190,5,5,14,21,3,355,529,17,10398,0,1,0,10200,716,0,11060,TRUE,1,0,10904,16249,0.16277807921866522,3.17
TRUE,1843,90,7752630654,6528222606,1983,0,63,16,273,79,22,35,15,1,0,1,8,75,108,147,158,50,117,16,11,0,297,4,3,6,245,10,574,583,18,17683,0,0,0,6718,15493,5850,17045,TRUE,1,0,17631,17907,0.13022246337493218,2.5
TRUE,1843,90,7752630654,6528222606,1983,0,63,16,273,79,22,35,15,2,0,2,18,63,1,252,116,149,172,11,20,13,358,6,3,11,197,9,541,586,18,16353,0,0,0,10502,7283,0,15800,TRUE,1,0,16617,17999,0.19533369506239828,4.25
TRUE,1843,90,7752630654,6528222606,1983,0,63,16,273,79,22,35,15,3,0,3,22,247,180,147,77,1107,263,0,0,0,573,10,1,12,266,4,716,794,21,21433,0,1,0,31291,5397,0,22690,TRUE,1,0,21993,24389,0.32555615843733043,11
TRUE,1843,90,7752630654,6528222606,1983,0,63,16,273,79,22,35,15,4,0,4,74,48,40,73,96,11,267,188,0,0,375,10,3,15,44,4,449,569,17,13057,0,1,0,14894,3720,392,15090,TRUE,1,0,13791,17477,0.32555615843733043,6.25
TRUE,1843,90,7752630654,6528222606,1983,0,63,16,273,79,22,35,15,128,1,0,34,41,1,65,232,23,20,0,0,0,950,0,5,3,149,4,355,469,16,10441,0,0,0,12682,0,0,8965,FALSE,0,1,10904,14406,,0.5
TRUE,1843,90,7752630654,6528222606,1983,0,63,16,273,79,22,35,15,129,1,1,53,65,98,166,29,23,240,0,0,0,358,4,5,7,107,5,364,372,14,10355,0,0,0,15631,687,0,11860,FALSE,0,1,11180,11426,0.13022246337493218,1.83
TRUE,1843,90,7752630654,6528222606,1983,0,63,16,273,79,22,35,15,130,1,2,63,229,267,65,0,0,36,0,0,0,573,5,5,4,115,7,347,429,15,9027,0,0,0,8969,141,125,9495,FALSE,0,1,10658,13177,0.16277807921866522,1.5
TRUE,1843,90,7752630654,6528222606,1983,0,63,16,273,79,22,35,15,131,1,3,129,50,81,1,11,178,36,0,0,0,355,2,8,8,98,5,292,313,13,8003,0,0,0,9194,145,252,9275,FALSE,0,1,8969,9614,0.065111232,1.11
TRUE,1843,90,7752630654,6528222606,1983,0,63,16,273,79,22,35,15,132,1,4,6,63,75,65,244,263,22,0,0,0,1159,3,12,4,128,25,390,441,15,10297,0,0,0,10283,0,0,10535,FALSE,0,1,11979,13546,0.097666848,0.54
TRUE,2690,90,7752630656,6528321514,1828,0,63,0,186,97,22,44,30,0,0,0,94,180,147,1097,603,141,139,0,0,0,309,13,3,14,473,17,785,1015,27,34530,0,1,0,48374,9251,0,32850,TRUE,1,0,35194,45505,0.2899628252788104,6.75
TRUE,2690,90,7752630656,6528321514,1828,0,63,0,186,97,22,44,30,1,0,1,87,180,188,108,36,1802,0,0,0,0,1160,1,11,30,32,0,345,608,22,12557,0,1,0,18599,576,0,12155,TRUE,1,0,15467,27258,0.022304832713754646,2.58
TRUE,2690,90,7752630656,6528321514,1828,0,63,0,186,97,22,44,30,2,0,2,76,96,116,263,63,534,247,0,0,0,675,22,4,9,205,14,624,916,26,27176,0,1,0,42272,2575,0,24335,TRUE,1,0,27976,41067,0.4907063197026022,6.2
TRUE,2690,90,7752630656,6528321514,1828,0,63,0,186,97,22,44,30,3,0,3,27,180,110,1,232,108,0,0,585,0,290,2,6,22,143,1,425,587,22,20037,0,1,0,16838,11491,125,15795,TRUE,1,0,19054,26317,0.044609665,3.43
TRUE,2690,90,7752630656,6528321514,1828,0,63,0,186,97,22,44,30,4,0,4,42,1,152,137,48,73,108,36,11,0,949,5,6,18,286,2,557,761,24,25010,0,1,0,39637,8906,0,19495,TRUE,1,0,24972,34118,0.11152416356877323,3.29
TRUE,2690,90,7752630656,6528321514,1828,0,63,0,186,97,22,44,30,128,1,0,70,1,174,50,116,75,143,0,376,0,571,8,10,6,269,2,479,565,21,17198,0,1,0,19133,300,0,16250,FALSE,0,1,21475,25330,0.17843866171003717,1.27
TRUE,2690,90,7752630656,6528321514,1828,0,63,0,186,97,22,44,30,129,1,1,40,36,0,180,81,229,73,20,0,0,2193,1,14,20,130,2,291,328,16,9376,0,1,0,19888,365,1936,11780,FALSE,0,1,13046,14705,0.022304832713754646,1.4
TRUE,2690,90,7752630656,6528321514,1828,0,63,0,186,97,22,44,30,130,1,2,82,96,75,108,1,160,63,11,75,0,141,9,5,3,529,10,671,704,24,28141,0,1,0,20869,2902,0,26350,FALSE,0,1,30083,31562,0.2007434944237918,2
TRUE,2690,90,7752630656,6528321514,1828,0,63,0,186,97,22,44,30,131,1,3,45,102,232,36,180,0,254,0,0,0,376,1,8,17,70,0,275,388,17,10306,0,1,0,18975,4482,1286,10460,FALSE,0,1,12329,17395,0.022304832713754646,2
TRUE,2690,90,7752630656,6528321514,1828,0,63,0,186,97,22,44,30,132,1,4,111,104,1107,0,180,232,273,0,0,0,1803,11,7,12,147,6,400,566,21,15824,0,1,0,29694,889,27245,14900,FALSE,0,1,17933,25375,0.2453531598513011,2.88
TRUE,932,60,7752630657,6528218312,1983,390,63,51,193,81,23,50,11,0,0,0,17,63,116,133,1806,273,41,39,0,0,0,22,4,15,29,5,1449,1466,20,22565,0,0,0,19991,1669,322,23005,TRUE,1,0,22507,22771,1.4163090128755365,7.4
TRUE,932,60,7752630657,6528218312,1983,390,63,51,193,81,23,50,11,1,0,1,81,73,63,252,154,151,0,0,0,0,356,5,3,11,16,0,888,1154,18,14262,0,1,0,8955,2603,0,12955,TRUE,1,0,13793,17925,0.3218884120171674,4
TRUE,932,60,7752630657,6528218312,1983,390,63,51,193,81,23,50,11,2,0,2,23,50,73,127,108,48,119,2091,0,0,358,13,2,29,37,1,1284,1573,21,19071,0,0,0,23055,1281,0,21940,TRUE,1,0,19944,24433,0.8369098712446352,14
TRUE,932,60,7752630657,6528218312,1983,390,63,51,193,81,23,50,11,3,0,3,74,29,65,75,534,116,36,0,0,0,331,1,0,21,18,4,835,1273,19,13463,0,0,0,8031,3969,125,10785,TRUE,1,0,12970,19773,0.064377682,22
TRUE,932,60,7752630657,6528218312,1983,390,63,51,193,81,23,50,11,4,0,4,98,108,119,178,36,273,180,44,0,0,306,9,2,30,36,3,1175,1687,22,18715,0,0,0,23125,1300,0,16525,TRUE,1,0,18251,26204,0.5793991416309013,13
TRUE,932,60,7752630657,6528218312,1983,390,63,51,193,81,23,50,11,128,1,0,11,236,0,0,20,168,14,0,0,0,0,3,11,6,22,1,792,1037,17,10855,0,0,0,13556,0,0,6230,FALSE,0,1,12302,16108,0.19313304721030042,0.75
TRUE,932,60,7752630657,6528218312,1983,390,63,51,193,81,23,50,11,129,1,1,30,215,180,108,36,244,0,0,0,0,1441,3,7,6,7,0,611,797,15,8245,0,0,0,15127,83,1434,7545,FALSE,0,1,9490,12380,0.19313304721030042,1.13
TRUE,932,60,7752630657,6528218312,1983,390,63,51,193,81,23,50,11,130,1,2,50,218,73,180,229,69,0,2092,2091,0,950,0,7,6,22,0,573,612,13,9208,0,1,0,3156,301,3316,7895,FALSE,0,1,8900,9506,,0.75
TRUE,932,60,7752630657,6528218312,1983,390,63,51,193,81,23,50,11,131,1,3,9,36,44,180,75,0,100,0,0,0,0,2,14,1,7,0,361,611,13,6212,0,0,0,5755,0,0,4970,FALSE,0,1,5607,9490,0.12875536480686695,0.2
TRUE,932,60,7752630657,6528218312,1983,390,63,51,193,81,23,50,11,132,1,4,18,36,63,252,0,0,0,0,0,0,0,1,11,4,10,0,481,797,15,6776,0,0,0,7612,0,0,5000,FALSE,0,1,7471,12380,0.064377682,0.42
TRUE,2305,90,7752630658,6528257387,1831,4,63,3,273,269,22,54,32,0,0,0,2,1,127,147,108,112,48,0,0,0,949,19,5,22,207,8,729,1220,27,26283,0,1,0,52821,2172,0,24825,TRUE,1,0,28005,46868,0.49457700650759223,6.83
TRUE,2305,90,7752630658,6528257387,1831,4,63,3,273,269,22,54,32,1,0,1,121,40,218,254,180,108,232,34,0,0,290,6,4,20,106,2,458,580,20,13963,0,0,0,15645,310,595,14250,TRUE,1,0,17594,22281,0.1561822125813449,5.2
TRUE,2305,90,7752630658,6528257387,1831,4,63,3,273,269,22,54,32,2,0,2,75,63,263,244,1806,247,77,0,0,0,675,10,5,32,91,6,518,818,24,19810,0,1,0,31613,7571,0,18260,TRUE,1,0,19899,31424,0.2603036876355749,7
TRUE,2305,90,7752630658,6528257387,1831,4,63,3,273,269,22,54,32,3,0,3,59,151,1,162,48,108,55,13,73,40,2096,10,13,11,170,16,496,619,21,16789,0,0,0,23526,3264,0,16785,TRUE,1,0,19054,23779,0.2603036876355749,1.5
TRUE,2305,90,7752630658,6528257387,1831,4,63,3,273,269,22,54,32,4,0,4,41,172,149,139,75,63,158,0,0,0,309,7,5,13,279,4,629,880,24,23152,0,1,0,19506,12904,0,18985,TRUE,1,0,24164,33806,0.1822125813449024,3.33
TRUE,2305,90,7752630658,6528257387,1831,4,63,3,273,269,22,54,32,128,1,0,112,180,1,232,218,9,73,244,0,0,331,5,9,16,51,2,312,541,19,9418,0,0,0,16164,0,21191,9420,FALSE,0,1,11986,20783,0.13015184381778744,2.1
TRUE,2305,90,7752630658,6528257387,1831,4,63,3,273,269,22,54,32,129,1,1,68,102,77,214,259,0,0,0,0,0,361,3,15,8,39,6,259,426,17,8002,0,1,0,12463,287,0,7810,FALSE,0,1,9949,16365,0.078091106,0.69
TRUE,2305,90,7752630658,6528257387,1831,4,63,3,273,269,22,54,32,130,1,2,46,168,63,263,1,116,67,41,97,0,361,11,9,10,249,8,576,825,24,19466,0,0,0,31161,2110,0,19460,FALSE,0,1,22128,31693,0.28633405639913234,2.1
TRUE,2305,90,7752630658,6528257387,1831,4,63,3,273,269,22,54,32,131,1,3,81,147,1,116,151,63,252,0,0,0,2096,7,9,11,249,13,538,746,23,18253,0,0,0,22885,4624,0,18995,FALSE,0,1,20668,28658,0.1822125813449024,1.8
TRUE,2305,90,7752630658,6528257387,1831,4,63,3,273,269,22,54,32,132,1,4,11,277,96,1,244,48,77,0,0,0,331,5,12,10,271,9,509,686,22,17167,0,1,0,22498,106,192,18000,FALSE,0,1,19554,26353,0.13015184381778744,1.15
FALSE,1621,60,7752630659,6528238541,388,260,51,51,273,84,23,46,35,0,0,0,81,63,160,250,116,114,112,0,0,0,949,16,9,6,132,3,1414,2893,30,32101,0,1,0,85460,1974,0,31610,TRUE,0,1,38201,78159,0.5922270203578038,2.2
FALSE,1621,60,7752630659,6528238541,388,260,51,51,273,84,23,46,35,1,0,1,86,1107,180,204,604,256,232,0,0,0,336,8,5,16,107,7,1071,2092,29,28188,0,1,0,39323,523,0,27065,TRUE,0,1,28934,56518,0.2961135101789019,4
FALSE,1621,60,7752630659,6528238541,388,260,51,51,273,84,23,46,35,2,0,2,100,180,1,190,226,1107,108,9,0,290,298,2,8,21,52,4,777,1510,26,20463,0,1,0,15792,690,192,20280,TRUE,0,1,20991,40795,0.074028378,2.56
FALSE,1621,60,7752630659,6528238541,388,260,51,51,273,84,23,46,35,3,0,3,101,206,96,152,48,273,108,38,0,0,676,8,3,18,72,1,995,1696,27,26139,0,1,0,33810,293,0,24355,TRUE,0,1,26881,45820,0.2961135101789019,6.5
FALSE,1621,60,7752630659,6528238541,388,260,51,51,273,84,23,46,35,4,0,4,8,160,147,50,158,108,139,0,0,0,309,12,10,14,250,4,1494,1688,27,33925,0,1,0,47270,8712,6354,28795,TRUE,0,1,40362,45604,0.4441702652683529,2.36
FALSE,1621,60,7752630659,6528238541,388,260,51,51,273,84,23,46,35,128,1,0,121,180,232,600,108,36,96,0,0,0,675,7,9,19,52,0,1180,2480,30,28399,0,0,0,40638,3607,125,22105,FALSE,1,0,31879,67001,0.2590993214065392,2.6
FALSE,1621,60,7752630659,6528238541,388,260,51,51,273,84,23,46,35,129,1,1,40,231,73,108,610,90,0,0,0,0,825,3,13,17,67,2,956,1787,27,25284,0,0,0,17853,3010,2817,22025,FALSE,1,0,25827,48278,0.11104256631708823,1.43
